Painting,Detected_Objects
57726f38edc2cb3880b9e77f.jpg,"urban area (count=150, max_conf=1.00)"
57727e24edc2cb3880e9d0f3.jpg,"urban area (count=112, max_conf=0.99); refrigerator (count=8, max_conf=0.89); background (count=28, max_conf=1.00); curtain (count=1, max_conf=0.96)"
577283fdedc2cb3880fc7f1b.jpg,"urban area (count=142, max_conf=1.00); light (count=8, max_conf=0.94)"
57727bd5edc2cb3880e2c6b3.jpg,"urban area (count=150, max_conf=1.00)"
57727e00edc2cb3880e99b27.jpg,"urban area (count=143, max_conf=1.00); background (count=4, max_conf=1.00); blanket (count=2, max_conf=0.95); sand (count=1, max_conf=0.74)"
5772873bedc2cb388006bc3d.jpg,"urban area (count=149, max_conf=1.00); branch (count=1, max_conf=0.94)"
5772779bedc2cb3880d4fdcf.jpg,"urban area (count=150, max_conf=1.00)"
57728536edc2cb3880005c0b.jpg,"urban area (count=149, max_conf=1.00)"
57728446edc2cb3880fd476d.jpg,"urban area (count=146, max_conf=1.00); flooring (count=4, max_conf=0.89)"
57727c2eedc2cb3880e39305.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
577284e7edc2cb3880ff375a.jpg,"urban area (count=150, max_conf=1.00)"
57727bddedc2cb3880e2d1a5.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727c96edc2cb3880e4d37c.jpg,"urban area (count=140, max_conf=1.00); background (count=9, max_conf=1.00); cloud (count=1, max_conf=0.98)"
5772869dedc2cb388004d056.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727781edc2cb3880d4e0d7.jpg,"urban area (count=149, max_conf=1.00); house (count=1, max_conf=0.70)"
5772883eedc2cb388009e3ff.jpg,"urban area (count=150, max_conf=1.00)"
5772869fedc2cb388004d387.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.99); bed (count=1, max_conf=1.00)"
5772841bedc2cb3880fcada3.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); shower curtain (count=1, max_conf=1.00)"
5772727bedc2cb3880c556b8.jpg,"urban area (count=127, max_conf=1.00); background (count=22, max_conf=1.00); curtain (count=1, max_conf=0.98)"
577284d2edc2cb3880ff161b.jpg,"urban area (count=150, max_conf=1.00)"
57727c9eedc2cb3880e51c71.jpg,"urban area (count=143, max_conf=1.00); background (count=7, max_conf=1.00)"
57727bc5edc2cb3880e25808.jpg,"urban area (count=144, max_conf=1.00); banner (count=2, max_conf=0.90); bush (count=1, max_conf=0.51); rail track (count=2, max_conf=0.74)"
57728794edc2cb3880077e35.jpg,"urban area (count=150, max_conf=1.00)"
577286baedc2cb388004fb15.jpg,"urban area (count=148, max_conf=1.00); bush (count=1, max_conf=0.69); dirt (count=1, max_conf=0.95)"
5772840bedc2cb3880fc93c1.jpg,"urban area (count=147, max_conf=1.00); blanket (count=1, max_conf=0.95); background (count=1, max_conf=1.00); blinds (count=1, max_conf=0.78)"
577285c0edc2cb3880022f5b.jpg,"urban area (count=150, max_conf=1.00)"
57727f1bedc2cb3880ecedb3.jpg,"urban area (count=149, max_conf=1.00); other furniture (count=1, max_conf=0.56)"
57728780edc2cb3880075e30.jpg,"urban area (count=150, max_conf=1.00)"
57728736edc2cb388006b3d6.jpg,"urban area (count=150, max_conf=1.00)"
57727785edc2cb3880d4e679.jpg,"background (count=29, max_conf=0.96); urban area (count=101, max_conf=0.99); door (count=18, max_conf=0.99)"
57727d9eedc2cb3880e85dd9.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.97)"
57727fb8edc2cb3880eec9fd.jpg,"urban area (count=150, max_conf=1.00)"
577282beedc2cb3880f8af76.jpg,"rail track (count=6, max_conf=0.88); urban area (count=125, max_conf=1.00); guard rail (count=11, max_conf=0.99); river (count=3, max_conf=0.85); cage (count=2, max_conf=0.95); sand (count=1, max_conf=1.00)"
5772845bedc2cb3880fdb99f.jpg,"urban area (count=150, max_conf=1.00)"
577278d9edc2cb3880d9481e.jpg,"urban area (count=150, max_conf=1.00)"
5772839bedc2cb3880fb3e31.jpg,"urban area (count=150, max_conf=1.00)"
577287caedc2cb388008271f.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); snow (count=1, max_conf=0.57)"
57728704edc2cb38800610d9.jpg,"urban area (count=150, max_conf=1.00)"
5a4cf41dedc2c900bcea5fc9.jpg,"urban area (count=148, max_conf=1.00); blanket (count=1, max_conf=0.93); background (count=1, max_conf=0.98)"
57727680edc2cb3880d1d2d4.jpg,"urban area (count=149, max_conf=1.00); lake (count=1, max_conf=0.87)"
577280ffedc2cb3880f313b5.jpg,"urban area (count=150, max_conf=1.00)"
57728702edc2cb3880060ee9.jpg,"urban area (count=144, max_conf=1.00); fence (count=2, max_conf=0.62); guard rail (count=1, max_conf=0.93)"
57727fa5edc2cb3880eeae48.jpg,"urban area (count=149, max_conf=1.00); flooring (count=1, max_conf=0.93)"
577288deedc2cb38800bdf0f.jpg,"urban area (count=149, max_conf=1.00); sink (count=1, max_conf=0.70)"
577286ceedc2cb3880056ebb.jpg,"urban area (count=149, max_conf=1.00); hill (count=1, max_conf=0.80)"
577285c7edc2cb3880023b59.jpg,"urban area (count=122, max_conf=1.00); guard rail (count=6, max_conf=0.99); sand (count=2, max_conf=0.99); banner (count=1, max_conf=0.73); bridge (count=3, max_conf=0.99); gravel (count=2, max_conf=0.98); pole (count=1, max_conf=0.99); background (count=3, max_conf=0.99); dirt (count=2, max_conf=1.00); cage (count=3, max_conf=0.92); rail track (count=2, max_conf=1.00); pavement (count=1, max_conf=0.81)"
57728250edc2cb3880f75c0d.jpg,"urban area (count=150, max_conf=1.00)"
577284aeedc2cb3880fe8ca7.jpg,"background (count=13, max_conf=0.94); urban area (count=135, max_conf=1.00); refrigerator (count=1, max_conf=0.84)"
577277dcedc2cb3880d61295.jpg,"urban area (count=135, max_conf=1.00); background (count=8, max_conf=0.98); door (count=7, max_conf=1.00)"
57728061edc2cb3880f11f52.jpg,"urban area (count=150, max_conf=1.00)"
5772825bedc2cb3880f76aac.jpg,"urban area (count=150, max_conf=1.00)"
577287afedc2cb388007fc3b.jpg,"urban area (count=150, max_conf=1.00)"
57728172edc2cb3880f46b3d.jpg,"urban area (count=147, max_conf=1.00); curtain (count=3, max_conf=0.96)"
57728707edc2cb3880061571.jpg,"urban area (count=149, max_conf=1.00); shelves (count=1, max_conf=0.74)"
577284f7edc2cb3880ffa3e0.jpg,"urban area (count=150, max_conf=1.00)"
57727efbedc2cb3880ecc2b2.jpg,"urban area (count=150, max_conf=1.00)"
57727f3eedc2cb3880ed755b.jpg,"urban area (count=149, max_conf=1.00); pole (count=1, max_conf=0.87)"
5772877fedc2cb3880075c10.jpg,"urban area (count=150, max_conf=1.00)"
577283ceedc2cb3880fbded4.jpg,"urban area (count=150, max_conf=1.00)"
577287cdedc2cb3880082d19.jpg,"urban area (count=149, max_conf=1.00); blinds (count=1, max_conf=0.97)"
57727f4bedc2cb3880ed8a60.jpg,"urban area (count=150, max_conf=1.00)"
57727e94edc2cb3880eb7d3d.jpg,"urban area (count=144, max_conf=1.00); background (count=6, max_conf=0.99)"
5772878bedc2cb3880077017.jpg,"urban area (count=150, max_conf=1.00)"
5772869aedc2cb388004cb5c.jpg,"urban area (count=128, max_conf=1.00); background (count=18, max_conf=0.99); toilet (count=3, max_conf=0.90); refrigerator (count=1, max_conf=0.56)"
57727fb2edc2cb3880eec163.jpg,"urban area (count=148, max_conf=1.00); curtain (count=2, max_conf=0.72)"
57728985edc2cb38800de906.jpg,"urban area (count=150, max_conf=1.00)"
57727680edc2cb3880d1d244.jpg,"urban area (count=150, max_conf=1.00)"
57727553edc2cb3880ce0720.jpg,"urban area (count=146, max_conf=1.00); background (count=4, max_conf=1.00)"
57727ba2edc2cb3880e2224b.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57728446edc2cb3880fd472d.jpg,"urban area (count=150, max_conf=1.00)"
5772831dedc2cb3880f9f177.jpg,"urban area (count=149, max_conf=1.00); field (count=1, max_conf=0.97)"
57726e4bedc2cb3880b69fd3.jpg,"urban area (count=146, max_conf=1.00); desk (count=2, max_conf=0.82)"
57728290edc2cb3880f81599.jpg,"urban area (count=150, max_conf=1.00)"
577283cbedc2cb3880fbda39.jpg,"urban area (count=147, max_conf=1.00); background (count=3, max_conf=0.87)"
577286feedc2cb38800609ea.jpg,"urban area (count=150, max_conf=1.00)"
57727e88edc2cb3880eb168a.jpg,"urban area (count=149, max_conf=1.00); shelves (count=1, max_conf=1.00)"
57727d5eedc2cb3880e754f8.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.95)"
577283e1edc2cb3880fbfdfe.jpg,"urban area (count=142, max_conf=1.00); background (count=7, max_conf=0.98)"
57728172edc2cb3880f46b6d.jpg,"urban area (count=150, max_conf=1.00)"
57728712edc2cb3880062852.jpg,"urban area (count=150, max_conf=1.00)"
5772843fedc2cb3880fd3b4f.jpg,"urban area (count=150, max_conf=1.00)"
577283cdedc2cb3880fbdd42.jpg,"background (count=3, max_conf=0.97); urban area (count=147, max_conf=1.00)"
57726fb1edc2cb3880bb430d.jpg,"urban area (count=145, max_conf=1.00); blanket (count=1, max_conf=0.75); rail track (count=2, max_conf=0.55); bridge (count=1, max_conf=0.83); gravel (count=1, max_conf=0.70)"
5772798fedc2cb3880dbc680.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.88); refrigerator (count=1, max_conf=0.99)"
57727558edc2cb3880ce09d0.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
577287bbedc2cb3880080eb8.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.87)"
577282c4edc2cb3880f8b875.jpg,"urban area (count=150, max_conf=1.00)"
57728060edc2cb3880f11d6e.jpg,"urban area (count=150, max_conf=1.00)"
57728479edc2cb3880fdea33.jpg,"urban area (count=149, max_conf=1.00); lake (count=1, max_conf=0.57)"
5772845aedc2cb3880fdb80f.jpg,"urban area (count=149, max_conf=1.00); flooring (count=1, max_conf=0.59)"
57728a80edc2cb3880112321.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=0.99); toilet (count=1, max_conf=0.80); blanket (count=1, max_conf=0.77)"
57727a6eedc2cb3880de788b.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=1.00)"
577287b6edc2cb3880080850.jpg,"urban area (count=149, max_conf=1.00); lake (count=1, max_conf=0.97)"
5772820bedc2cb3880f6485c.jpg,"urban area (count=150, max_conf=1.00)"
577289e0edc2cb38800f2894.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.62); blanket (count=1, max_conf=0.53)"
57727f1aedc2cb3880ecec81.jpg,"urban area (count=148, max_conf=1.00); lake (count=2, max_conf=0.98)"
577283ddedc2cb3880fbf736.jpg,"urban area (count=150, max_conf=1.00)"
5772869aedc2cb388004cc10.jpg,"urban area (count=148, max_conf=1.00); flooring (count=1, max_conf=0.72); background (count=1, max_conf=0.52)"
5772816eedc2cb3880f464b9.jpg,"urban area (count=150, max_conf=1.00)"
57728759edc2cb388006da9a.jpg,"urban area (count=149, max_conf=1.00)"
5772831aedc2cb3880f9eb2d.jpg,"urban area (count=150, max_conf=1.00)"
57728593edc2cb38800191c6.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.60); house (count=1, max_conf=0.51)"
577283d0edc2cb3880fbe34c.jpg,"urban area (count=150, max_conf=1.00)"
57726e26edc2cb3880b60d45.jpg,"urban area (count=149, max_conf=1.00); house (count=1, max_conf=0.70)"
577283c5edc2cb3880fbd079.jpg,"urban area (count=148, max_conf=1.00); refrigerator (count=1, max_conf=0.58)"
5772845cedc2cb3880fdbb41.jpg,"urban area (count=146, max_conf=1.00); background (count=4, max_conf=0.80)"
58b1ad68edc2c937ccb8e048.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727a3eedc2cb3880ddd8a2.jpg,"urban area (count=121, max_conf=0.99); background (count=10, max_conf=0.90); refrigerator (count=18, max_conf=0.99)"
57728444edc2cb3880fd4447.jpg,"urban area (count=150, max_conf=1.00)"
57727f8aedc2cb3880ee29ee.jpg,"urban area (count=149, max_conf=1.00); bed (count=1, max_conf=0.58)"
57727f32edc2cb3880ed66df.jpg,"urban area (count=149, max_conf=1.00); door (count=1, max_conf=0.98)"
57727d75edc2cb3880e7cd2e.jpg,"urban area (count=136, max_conf=1.00); door (count=10, max_conf=0.99); floor (count=1, max_conf=0.50); background (count=2, max_conf=0.71); refrigerator (count=1, max_conf=0.76)"
57728266edc2cb3880f77c0d.jpg,"urban area (count=147, max_conf=1.00); dirt (count=1, max_conf=0.66); background (count=1, max_conf=0.97); house (count=1, max_conf=0.79)"
57727c70edc2cb3880e49c6a.jpg,"urban area (count=147, max_conf=1.00); food (count=2, max_conf=0.97); background (count=1, max_conf=1.00)"
57727f74edc2cb3880ee0725.jpg,"urban area (count=150, max_conf=1.00)"
5899f083edc2c97aac9f967d.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); gravel (count=1, max_conf=1.00)"
57728417edc2cb3880fca8b7.jpg,"urban area (count=150, max_conf=1.00)"
57728599edc2cb3880019c49.jpg,"urban area (count=147, max_conf=1.00); house (count=3, max_conf=0.73)"
57726edcedc2cb3880b89f02.jpg,"urban area (count=149, max_conf=1.00); desk (count=1, max_conf=0.83)"
5772849eedc2cb3880fe72ab.jpg,"urban area (count=150, max_conf=1.00)"
57728593edc2cb38800191a6.jpg,"urban area (count=150, max_conf=1.00)"
5772877cedc2cb3880075727.jpg,"urban area (count=146, max_conf=1.00); background (count=3, max_conf=0.99)"
577284cfedc2cb3880ff12b5.jpg,"urban area (count=150, max_conf=1.00)"
57727f42edc2cb3880ed7bbf.jpg,"urban area (count=150, max_conf=1.00)"
577281feedc2cb3880f634bc.jpg,"urban area (count=149, max_conf=1.00)"
57728723edc2cb3880064316.jpg,"urban area (count=150, max_conf=1.00)"
577282a1edc2cb3880f82e48.jpg,"urban area (count=145, max_conf=1.00); snow (count=1, max_conf=0.79); background (count=2, max_conf=0.93); lake (count=1, max_conf=0.97)"
57727e48edc2cb3880ea5dfe.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
577280d9edc2cb3880f284c2.jpg,"urban area (count=150, max_conf=1.00)"
57728415edc2cb3880fca475.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=1.00); parking lot (count=1, max_conf=0.94); road (count=1, max_conf=0.95)"
5772805eedc2cb3880f11b3e.jpg,"urban area (count=150, max_conf=1.00)"
57727f7cedc2cb3880ee145f.jpg,"urban area (count=150, max_conf=1.00)"
57727b72edc2cb3880e18a72.jpg,"urban area (count=148, max_conf=1.00); door (count=2, max_conf=0.96)"
59ae5738edc2c9cdd872b945.jpg,"urban area (count=144, max_conf=1.00); background (count=1, max_conf=1.00); hill (count=1, max_conf=0.98); desk (count=2, max_conf=0.77)"
577281c7edc2cb3880f597ca.jpg,"urban area (count=120, max_conf=0.99); background (count=30, max_conf=0.97)"
57728268edc2cb3880f77f7d.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); grass (count=1, max_conf=0.65)"
577283d6edc2cb3880fbec6a.jpg,"urban area (count=150, max_conf=1.00)"
57727f4aedc2cb3880ed8966.jpg,"urban area (count=150, max_conf=1.00)"
57728592edc2cb3880019024.jpg,"urban area (count=150, max_conf=1.00)"
577287cdedc2cb3880082d89.jpg,"urban area (count=143, max_conf=1.00); blanket (count=3, max_conf=0.98); background (count=2, max_conf=1.00); sidewalk (count=2, max_conf=0.96)"
5772864aedc2cb388003a859.jpg,"urban area (count=150, max_conf=1.00)"
577286dcedc2cb3880057fb7.jpg,"urban area (count=149, max_conf=1.00)"
57727c2dedc2cb3880e392a5.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=1.00)"
57728426edc2cb3880fd1309.jpg,"urban area (count=150, max_conf=1.00)"
577276e4edc2cb3880d31345.jpg,"urban area (count=88, max_conf=1.00); shower curtain (count=35, max_conf=0.99); desk (count=25, max_conf=0.99)"
57727f75edc2cb3880ee0917.jpg,"urban area (count=149, max_conf=1.00); desk (count=1, max_conf=1.00)"
57728703edc2cb3880061039.jpg,"urban area (count=150, max_conf=1.00)"
577283fcedc2cb3880fc7d6b.jpg,"urban area (count=146, max_conf=1.00); pavement (count=1, max_conf=0.74)"
57728255edc2cb3880f7644a.jpg,"urban area (count=150, max_conf=1.00)"
577280f1edc2cb3880f2ffce.jpg,"urban area (count=146, max_conf=1.00); lake (count=4, max_conf=0.89)"
57727accedc2cb3880dfb4b9.jpg,"urban area (count=144, max_conf=1.00); background (count=4, max_conf=0.99); hill (count=1, max_conf=0.97); road (count=1, max_conf=0.58)"
57727f32edc2cb3880ed66bf.jpg,"urban area (count=150, max_conf=1.00)"
57728668edc2cb38800428d4.jpg,"urban area (count=143, max_conf=1.00); river (count=1, max_conf=0.93); background (count=3, max_conf=0.98); rail track (count=1, max_conf=0.57); sidewalk (count=1, max_conf=0.95); guard rail (count=1, max_conf=0.50)"
57728046edc2cb3880f0a068.jpg,"urban area (count=150, max_conf=1.00)"
577270e8edc2cb3880bfa375.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.89)"
57727f3aedc2cb3880ed6f22.jpg,"urban area (count=146, max_conf=1.00); lake (count=4, max_conf=0.90)"
577286a6edc2cb388004def4.jpg,"urban area (count=150, max_conf=1.00)"
577286a1edc2cb388004d71d.jpg,"urban area (count=150, max_conf=1.00)"
57727634edc2cb3880d0b127.jpg,"urban area (count=150, max_conf=1.00)"
57728591edc2cb3880018fd4.jpg,"urban area (count=150, max_conf=1.00)"
5772831cedc2cb3880f9ef23.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.98)"
577287cbedc2cb388008291f.jpg,"urban area (count=150, max_conf=1.00)"
59c4b298edc2c9a67c79b7fa.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
57727f0cedc2cb3880ecdadd.jpg,"urban area (count=150, max_conf=1.00)"
57728500edc2cb3880ffb33c.jpg,"urban area (count=148, max_conf=1.00); fire hydrant (count=1, max_conf=0.73); stop sign (count=1, max_conf=0.59)"
57727f2dedc2cb3880ed5f69.jpg,"urban area (count=149, max_conf=1.00); window (count=1, max_conf=0.73)"
57727f50edc2cb3880ed8d9c.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.98); house (count=1, max_conf=0.98)"
57726e85edc2cb3880b75732.jpg,"urban area (count=150, max_conf=1.00)"
57728723edc2cb3880064346.jpg,"urban area (count=150, max_conf=1.00)"
577283aeedc2cb3880fb5b76.jpg,"urban area (count=150, max_conf=1.00)"
577287caedc2cb38800827bf.jpg,"urban area (count=144, max_conf=1.00); background (count=3, max_conf=0.91); flooring (count=1, max_conf=0.85); blanket (count=1, max_conf=0.99); bed (count=1, max_conf=0.89)"
5772721cedc2cb3880c41171.jpg,"urban area (count=150, max_conf=1.00)"
5772871cedc2cb3880063874.jpg,"urban area (count=150, max_conf=1.00)"
577281fdedc2cb3880f63242.jpg,"urban area (count=150, max_conf=1.00)"
57728400edc2cb3880fc82a1.jpg,"urban area (count=150, max_conf=1.00)"
577281bfedc2cb3880f58afa.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=0.99)"
57728079edc2cb3880f146cb.jpg,"urban area (count=150, max_conf=1.00)"
577286b3edc2cb388004f11a.jpg,"urban area (count=145, max_conf=1.00); door (count=5, max_conf=0.98)"
57728106edc2cb3880f31e7c.jpg,"urban area (count=150, max_conf=1.00)"
577277e1edc2cb3880d61b82.jpg,"urban area (count=131, max_conf=1.00); dirt (count=1, max_conf=0.57); background (count=8, max_conf=1.00); blanket (count=4, max_conf=0.89); branch (count=3, max_conf=0.94); building (count=1, max_conf=0.73); parking lot (count=1, max_conf=0.98); mountain snow (count=1, max_conf=0.72)"
57727efaedc2cb3880ecc088.jpg,"urban area (count=150, max_conf=1.00)"
577284a2edc2cb3880fe78d5.jpg,"urban area (count=149, max_conf=1.00)"
5772840eedc2cb3880fc99ba.jpg,"urban area (count=150, max_conf=1.00)"
5772845aedc2cb3880fdb6dd.jpg,"urban area (count=150, max_conf=1.00)"
577288ddedc2cb38800bddbd.jpg,"urban area (count=150, max_conf=1.00)"
57727d9eedc2cb3880e85d7d.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.99); refrigerator (count=1, max_conf=0.87)"
5772862aedc2cb38800377b1.jpg,"urban area (count=150, max_conf=1.00)"
57727da5edc2cb3880e86898.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
57728444edc2cb3880fd4437.jpg,"urban area (count=150, max_conf=1.00)"
577272f1edc2cb3880c6c9fd.jpg,"urban area (count=126, max_conf=1.00); background (count=22, max_conf=0.98); blanket (count=1, max_conf=0.92); rail track (count=1, max_conf=0.95)"
5772813dedc2cb3880f3c8b3.jpg,"urban area (count=150, max_conf=1.00)"
5772829fedc2cb3880f82c16.jpg,"urban area (count=149, max_conf=1.00); refrigerator (count=1, max_conf=0.62)"
577283a9edc2cb3880fb5459.jpg,"urban area (count=150, max_conf=1.00)"
577281f0edc2cb3880f61d91.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.96)"
57727fecedc2cb3880ef6ac7.jpg,"urban area (count=150, max_conf=1.00)"
5772849bedc2cb3880fe6dd3.jpg,"urban area (count=149, max_conf=1.00); fog (count=1, max_conf=0.57)"
57727402edc2cb3880ca64d4.jpg,"urban area (count=150, max_conf=1.00)"
5772831fedc2cb3880f9f419.jpg,"urban area (count=150, max_conf=1.00)"
5772701aedc2cb3880bcf1df.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.93); refrigerator (count=1, max_conf=1.00)"
57728712edc2cb3880062752.jpg,"urban area (count=150, max_conf=1.00)"
577286c8edc2cb3880056546.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=0.99); rail track (count=1, max_conf=0.86); bush (count=1, max_conf=0.97)"
577276b9edc2cb3880d27bba.jpg,"urban area (count=146, max_conf=1.00); desk (count=1, max_conf=0.60); curtain (count=1, max_conf=0.56)"
577277bbedc2cb3880d587d3.jpg,"urban area (count=150, max_conf=1.00)"
5772831dedc2cb3880f9f0f5.jpg,"urban area (count=150, max_conf=1.00)"
5772798eedc2cb3880dbc5f8.jpg,"urban area (count=146, max_conf=1.00); background (count=4, max_conf=1.00)"
57726e1fedc2cb3880b5ffb7.jpg,"urban area (count=147, max_conf=1.00); gravel (count=1, max_conf=0.79); background (count=1, max_conf=0.94); sidewalk (count=1, max_conf=0.67)"
57728661edc2cb3880042051.jpg,"urban area (count=150, max_conf=1.00)"
5772843bedc2cb3880fd337d.jpg,"urban area (count=149, max_conf=1.00); flooring (count=1, max_conf=0.90)"
57728046edc2cb3880f0a043.jpg,"urban area (count=146, max_conf=1.00); blinds (count=4, max_conf=1.00)"
57727fbbedc2cb3880eecfc5.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=0.99); lake (count=1, max_conf=0.88); flooring (count=1, max_conf=0.98)"
57728108edc2cb3880f321ce.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
57727fdbedc2cb3880ef4f5c.jpg,"urban area (count=145, max_conf=1.00); background (count=1, max_conf=1.00); bed (count=1, max_conf=0.99); hill (count=1, max_conf=0.80); food (count=1, max_conf=0.75); guard rail (count=1, max_conf=0.97)"
577285c9edc2cb3880023e0f.jpg,"urban area (count=150, max_conf=1.00)"
57727016edc2cb3880bceb88.jpg,"urban area (count=119, max_conf=1.00); door (count=21, max_conf=0.97); background (count=8, max_conf=1.00); blanket (count=1, max_conf=0.99); road (count=1, max_conf=0.50)"
577287dbedc2cb3880089898.jpg,"urban area (count=150, max_conf=1.00)"
577284a3edc2cb3880fe7a87.jpg,"urban area (count=149, max_conf=1.00); cardboard (count=1, max_conf=0.96)"
577287acedc2cb388007f7a5.jpg,"urban area (count=149, max_conf=1.00); banner (count=1, max_conf=0.98)"
57727f73edc2cb3880ee0603.jpg,"urban area (count=149, max_conf=1.00); wall (count=1, max_conf=0.71)"
57727f04edc2cb3880ecceea.jpg,"urban area (count=150, max_conf=1.00)"
57728290edc2cb3880f81529.jpg,"urban area (count=149, max_conf=1.00); house (count=1, max_conf=0.89)"
5772809aedc2cb3880f1cb27.jpg,"urban area (count=150, max_conf=1.00)"
57727d5eedc2cb3880e755c8.jpg,"urban area (count=146, max_conf=1.00); background (count=1, max_conf=1.00)"
577287e7edc2cb388008ac3f.jpg,"urban area (count=150, max_conf=1.00)"
577285c9edc2cb3880023e2f.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.62)"
577282ecedc2cb3880f94b68.jpg,"urban area (count=148, max_conf=1.00); grass (count=1, max_conf=0.83); flooring (count=1, max_conf=0.82)"
577287e5edc2cb388008aa07.jpg,"urban area (count=146, max_conf=1.00); background (count=2, max_conf=0.58); sidewalk (count=1, max_conf=0.81)"
57727637edc2cb3880d0b6b2.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.98); house (count=1, max_conf=0.86)"
57728949edc2cb38800d378a.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.81)"
577287e7edc2cb388008ac2f.jpg,"urban area (count=150, max_conf=1.00)"
57727fa1edc2cb3880eea74c.jpg,"urban area (count=149, max_conf=1.00); house (count=1, max_conf=0.86)"
57727fa7edc2cb3880eeb280.jpg,"urban area (count=150, max_conf=1.00)"
577289e5edc2cb38800f313f.jpg,"urban area (count=149, max_conf=1.00); bed (count=1, max_conf=1.00)"
577284e8edc2cb3880ff38fc.jpg,"urban area (count=144, max_conf=1.00); blanket (count=1, max_conf=0.84); cage (count=1, max_conf=0.65); rail track (count=1, max_conf=1.00); blinds (count=1, max_conf=0.64); hill (count=2, max_conf=1.00)"
57727cf9edc2cb3880e6140e.jpg,"urban area (count=141, max_conf=1.00); background (count=6, max_conf=0.99); blanket (count=2, max_conf=0.96); desk (count=1, max_conf=0.89)"
5772797dedc2cb3880db565a.jpg,"urban area (count=134, max_conf=1.00); blanket (count=9, max_conf=1.00); cage (count=3, max_conf=0.94); background (count=2, max_conf=1.00); sidewalk (count=1, max_conf=0.73); road (count=1, max_conf=0.88)"
57728325edc2cb3880f9fe27.jpg,"urban area (count=127, max_conf=1.00); branch (count=2, max_conf=0.98); background (count=12, max_conf=1.00); grass (count=1, max_conf=0.76); blanket (count=4, max_conf=0.96); cage (count=1, max_conf=0.99); rail track (count=1, max_conf=0.73); sidewalk (count=1, max_conf=0.83)"
57728478edc2cb3880fde8f3.jpg,"urban area (count=150, max_conf=1.00)"
5772849bedc2cb3880fe6d93.jpg,"urban area (count=150, max_conf=1.00)"
57727d74edc2cb3880e7cb96.jpg,"urban area (count=146, max_conf=1.00); background (count=4, max_conf=0.99)"
57728477edc2cb3880fde76f.jpg,"urban area (count=149, max_conf=1.00); house (count=1, max_conf=0.97)"
577280c1edc2cb3880f26075.jpg,"urban area (count=150, max_conf=1.00)"
577278d3edc2cb3880d93f56.jpg,"urban area (count=149, max_conf=1.00); house (count=1, max_conf=0.76)"
5772877fedc2cb3880075b90.jpg,"urban area (count=149, max_conf=1.00); cage (count=1, max_conf=0.99)"
5772838eedc2cb3880fb29de.jpg,"urban area (count=148, max_conf=1.00); fence (count=2, max_conf=0.75)"
57728661edc2cb38800420b1.jpg,"urban area (count=150, max_conf=1.00)"
57727f77edc2cb3880ee0b8b.jpg,"urban area (count=150, max_conf=1.00)"
5772831aedc2cb3880f9ec2f.jpg,"urban area (count=150, max_conf=1.00)"
